time,value,place,location,device
2024-04-22 00:02:00,447.9,class_a,main,gems-3500
2024-04-22 00:04:00,447.9,class_a,main,gems-3500
2024-04-22 00:06:00,447.9,class_a,main,gems-3500
2024-04-22 00:08:00,447.9,class_a,main,gems-3500
2024-04-22 00:10:00,447.9,class_a,main,gems-3500
2024-04-22 00:12:00,447.9,class_a,main,gems-3500
2024-04-22 00:14:00,447.9,class_a,main,gems-3500
2024-04-22 00:16:00,447.9,class_a,main,gems-3500
2024-04-22 00:18:00,447.9,class_a,main,gems-3500
2024-04-22 00:20:00,447.9,class_a,main,gems-3500
2024-04-22 00:22:00,447.9,class_a,main,gems-3500
2024-04-22 00:24:00,447.9,class_a,main,gems-3500
2024-04-22 00:26:00,447.9,class_a,main,gems-3500
2024-04-22 00:28:00,447.9,class_a,main,gems-3500
2024-04-22 00:30:00,447.9,class_a,main,gems-3500
2024-04-22 00:32:00,447.9,class_a,main,gems-3500
2024-04-22 00:34:00,447.95,class_a,main,gems-3500
2024-04-22 00:36:00,448.0,class_a,main,gems-3500
2024-04-22 00:38:00,448.1,class_a,main,gems-3500
2024-04-22 00:40:00,448.1,class_a,main,gems-3500
2024-04-22 00:42:00,448.1,class_a,main,gems-3500
2024-04-22 00:44:00,448.1,class_a,main,gems-3500
2024-04-22 00:46:00,448.2,class_a,main,gems-3500
2024-04-22 00:48:00,448.2,class_a,main,gems-3500
2024-04-22 00:50:00,448.2,class_a,main,gems-3500
2024-04-22 00:52:00,448.2,class_a,main,gems-3500
2024-04-22 00:54:00,448.2,class_a,main,gems-3500
2024-04-22 00:56:00,448.2,class_a,main,gems-3500
2024-04-22 00:58:00,448.2,class_a,main,gems-3500
2024-04-22 01:00:00,448.2,class_a,main,gems-3500
2024-04-22 01:02:00,448.2,class_a,main,gems-3500
2024-04-22 01:04:00,448.2,class_a,main,gems-3500
2024-04-22 01:06:00,448.2,class_a,main,gems-3500
2024-04-22 01:08:00,448.2,class_a,main,gems-3500
2024-04-22 01:10:00,448.2,class_a,main,gems-3500
2024-04-22 01:12:00,448.2,class_a,main,gems-3500
2024-04-22 01:14:00,448.2,class_a,main,gems-3500
2024-04-22 01:16:00,448.25,class_a,main,gems-3500
2024-04-22 01:18:00,448.3,class_a,main,gems-3500
2024-04-22 01:20:00,448.3,class_a,main,gems-3500
2024-04-22 01:22:00,448.3,class_a,main,gems-3500
