time,value,place,location,device
2024-04-25 00:02:00,58.5,class_a,main,gems-3500
2024-04-25 00:04:00,58.5,class_a,main,gems-3500
2024-04-25 00:06:00,62.0,class_a,main,gems-3500
2024-04-25 00:08:00,61.0,class_a,main,gems-3500
2024-04-25 00:10:00,61.0,class_a,main,gems-3500
2024-04-25 00:12:00,58.5,class_a,main,gems-3500
2024-04-25 00:14:00,62.0,class_a,main,gems-3500
2024-04-25 00:16:00,62.0,class_a,main,gems-3500
2024-04-25 00:18:00,60.0,class_a,main,gems-3500
2024-04-25 00:20:00,59.5,class_a,main,gems-3500
2024-04-25 00:22:00,59.5,class_a,main,gems-3500
2024-04-25 00:24:00,60.0,class_a,main,gems-3500
2024-04-25 00:26:00,60.0,class_a,main,gems-3500
2024-04-25 00:28:00,60.5,class_a,main,gems-3500
2024-04-25 00:30:00,59.5,class_a,main,gems-3500
2024-04-25 00:32:00,59.5,class_a,main,gems-3500
2024-04-25 00:34:00,60.0,class_a,main,gems-3500
2024-04-25 00:36:00,60.5,class_a,main,gems-3500
2024-04-25 00:38:00,60.0,class_a,main,gems-3500
2024-04-25 00:40:00,149.5,class_a,main,gems-3500
2024-04-25 00:42:00,153.0,class_a,main,gems-3500
2024-04-25 00:44:00,150.5,class_a,main,gems-3500
2024-04-25 00:46:00,150.5,class_a,main,gems-3500
2024-04-25 00:48:00,153.5,class_a,main,gems-3500
2024-04-25 00:50:00,154.5,class_a,main,gems-3500
2024-04-25 00:52:00,152.0,class_a,main,gems-3500
2024-04-25 00:54:00,153.0,class_a,main,gems-3500
2024-04-25 00:56:00,154.5,class_a,main,gems-3500
2024-04-25 00:58:00,153.0,class_a,main,gems-3500
2024-04-25 01:00:00,153.0,class_a,main,gems-3500
2024-04-25 01:02:00,155.5,class_a,main,gems-3500
2024-04-25 01:04:00,153.0,class_a,main,gems-3500
2024-04-25 01:06:00,197.5,class_a,main,gems-3500
2024-04-25 01:08:00,242.0,class_a,main,gems-3500
2024-04-25 01:10:00,242.0,class_a,main,gems-3500
2024-04-25 01:12:00,238.5,class_a,main,gems-3500
2024-04-25 01:14:00,242.0,class_a,main,gems-3500
2024-04-25 01:16:00,241.0,class_a,main,gems-3500
2024-04-25 01:18:00,238.5,class_a,main,gems-3500
2024-04-25 01:20:00,240.0,class_a,main,gems-3500
2024-04-25 01:22:00,241.0,class_a,main,gems-3500
2024-04-25 01:24:00,242.0,class_a,main,gems-3500
2024-04-25 01:26:00,240.5,class_a,main,gems-3500
2024-04-25 01:28:00,243.0,class_a,main,gems-3500
2024-04-25 01:30:00,242.0,class_a,main,gems-3500
2024-04-25 01:32:00,242.0,class_a,main,gems-3500
2024-04-25 01:34:00,240.5,class_a,main,gems-3500
2024-04-25 01:36:00,244.5,class_a,main,gems-3500
2024-04-25 01:38:00,243.0,class_a,main,gems-3500
2024-04-25 01:40:00,242.0,class_a,main,gems-3500
2024-04-25 01:42:00,242.0,class_a,main,gems-3500
2024-04-25 01:44:00,245.5,class_a,main,gems-3500
2024-04-25 01:46:00,244.0,class_a,main,gems-3500
2024-04-25 01:48:00,243.0,class_a,main,gems-3500
2024-04-25 01:50:00,244.0,class_a,main,gems-3500
2024-04-25 01:52:00,242.0,class_a,main,gems-3500
2024-04-25 01:54:00,243.0,class_a,main,gems-3500
2024-04-25 01:56:00,244.0,class_a,main,gems-3500
2024-04-25 01:58:00,244.0,class_a,main,gems-3500
2024-04-25 02:00:00,243.0,class_a,main,gems-3500
2024-04-25 02:02:00,244.5,class_a,main,gems-3500
2024-04-25 02:04:00,245.5,class_a,main,gems-3500
2024-04-25 02:06:00,241.0,class_a,main,gems-3500
2024-04-25 02:08:00,239.5,class_a,main,gems-3500
2024-04-25 02:10:00,240.5,class_a,main,gems-3500
2024-04-25 02:12:00,238.0,class_a,main,gems-3500
2024-04-25 02:14:00,242.0,class_a,main,gems-3500
2024-04-25 02:16:00,239.5,class_a,main,gems-3500
2024-04-25 02:18:00,239.5,class_a,main,gems-3500
2024-04-25 02:20:00,243.0,class_a,main,gems-3500
2024-04-25 02:22:00,240.5,class_a,main,gems-3500
2024-04-25 02:24:00,238.0,class_a,main,gems-3500
2024-04-25 02:26:00,238.5,class_a,main,gems-3500
2024-04-25 02:28:00,238.5,class_a,main,gems-3500
2024-04-25 02:30:00,241.0,class_a,main,gems-3500
2024-04-25 02:32:00,241.0,class_a,main,gems-3500
2024-04-25 02:34:00,242.0,class_a,main,gems-3500
2024-04-25 02:36:00,243.0,class_a,main,gems-3500
2024-04-25 02:38:00,194.0,class_a,main,gems-3500
2024-04-25 02:40:00,149.5,class_a,main,gems-3500
2024-04-25 02:42:00,146.0,class_a,main,gems-3500
2024-04-25 02:44:00,147.0,class_a,main,gems-3500
2024-04-25 02:46:00,145.0,class_a,main,gems-3500
2024-04-25 02:48:00,149.5,class_a,main,gems-3500
2024-04-25 02:50:00,148.5,class_a,main,gems-3500
2024-04-25 02:52:00,148.0,class_a,main,gems-3500
2024-04-25 02:54:00,148.0,class_a,main,gems-3500
2024-04-25 02:56:00,149.5,class_a,main,gems-3500
2024-04-25 02:58:00,148.0,class_a,main,gems-3500
2024-04-25 03:00:00,149.5,class_a,main,gems-3500
2024-04-25 03:02:00,147.0,class_a,main,gems-3500
2024-04-25 03:04:00,147.0,class_a,main,gems-3500
2024-04-25 03:06:00,149.5,class_a,main,gems-3500
2024-04-25 03:08:00,147.0,class_a,main,gems-3500
2024-04-25 03:10:00,60.0,class_a,main,gems-3500
2024-04-25 03:12:00,59.5,class_a,main,gems-3500
2024-04-25 03:14:00,60.0,class_a,main,gems-3500
2024-04-25 03:16:00,62.0,class_a,main,gems-3500
2024-04-25 03:18:00,63.0,class_a,main,gems-3500
2024-04-25 03:20:00,61.5,class_a,main,gems-3500
2024-04-25 03:22:00,58.5,class_a,main,gems-3500
2024-04-25 03:24:00,60.0,class_a,main,gems-3500
2024-04-25 03:26:00,60.0,class_a,main,gems-3500
2024-04-25 03:28:00,62.0,class_a,main,gems-3500
2024-04-25 03:30:00,58.5,class_a,main,gems-3500
2024-04-25 03:32:00,61.0,class_a,main,gems-3500
2024-04-25 03:34:00,58.5,class_a,main,gems-3500
2024-04-25 03:36:00,60.0,class_a,main,gems-3500
2024-04-25 03:38:00,59.5,class_a,main,gems-3500
2024-04-25 03:40:00,61.0,class_a,main,gems-3500
2024-04-25 03:42:00,61.0,class_a,main,gems-3500
2024-04-25 03:44:00,60.5,class_a,main,gems-3500
2024-04-25 03:46:00,61.0,class_a,main,gems-3500
2024-04-25 03:48:00,61.0,class_a,main,gems-3500
2024-04-25 03:50:00,58.0,class_a,main,gems-3500
2024-04-25 03:52:00,58.5,class_a,main,gems-3500
