time,value,place,location,device
2024-04-23 00:02:00,461.0,class_a,main,gems-3500
2024-04-23 00:04:00,461.0,class_a,main,gems-3500
2024-04-23 00:06:00,461.0,class_a,main,gems-3500
2024-04-23 00:08:00,461.0,class_a,main,gems-3500
2024-04-23 00:10:00,461.0,class_a,main,gems-3500
2024-04-23 00:12:00,461.0,class_a,main,gems-3500
2024-04-23 00:14:00,461.0,class_a,main,gems-3500
2024-04-23 00:16:00,461.0,class_a,main,gems-3500
2024-04-23 00:18:00,461.0,class_a,main,gems-3500
2024-04-23 00:20:00,461.0,class_a,main,gems-3500
2024-04-23 00:22:00,461.0,class_a,main,gems-3500
2024-04-23 00:24:00,461.0,class_a,main,gems-3500
2024-04-23 00:26:00,461.0,class_a,main,gems-3500
2024-04-23 00:28:00,461.0,class_a,main,gems-3500
2024-04-23 00:30:00,461.0,class_a,main,gems-3500
2024-04-23 00:32:00,461.05,class_a,main,gems-3500
2024-04-23 00:34:00,461.1,class_a,main,gems-3500
2024-04-23 00:36:00,461.1,class_a,main,gems-3500
2024-04-23 00:38:00,461.1,class_a,main,gems-3500
2024-04-23 00:40:00,461.1,class_a,main,gems-3500
2024-04-23 00:42:00,461.1,class_a,main,gems-3500
2024-04-23 00:44:00,461.1,class_a,main,gems-3500
2024-04-23 00:46:00,461.1,class_a,main,gems-3500
2024-04-23 00:48:00,461.1,class_a,main,gems-3500
2024-04-23 00:50:00,461.1,class_a,main,gems-3500
2024-04-23 00:52:00,461.1,class_a,main,gems-3500
2024-04-23 00:54:00,461.1,class_a,main,gems-3500
2024-04-23 00:56:00,461.1,class_a,main,gems-3500
2024-04-23 00:58:00,461.1,class_a,main,gems-3500
2024-04-23 01:00:00,461.1,class_a,main,gems-3500
2024-04-23 01:02:00,461.1,class_a,main,gems-3500
2024-04-23 01:04:00,461.1,class_a,main,gems-3500
2024-04-23 01:06:00,461.1,class_a,main,gems-3500
2024-04-23 01:08:00,461.1,class_a,main,gems-3500
2024-04-23 01:10:00,461.1,class_a,main,gems-3500
2024-04-23 01:12:00,461.15,class_a,main,gems-3500
2024-04-23 01:14:00,461.2,class_a,main,gems-3500
2024-04-23 01:16:00,461.2,class_a,main,gems-3500
2024-04-23 01:18:00,461.2,class_a,main,gems-3500
2024-04-23 01:20:00,461.2,class_a,main,gems-3500
2024-04-23 01:22:00,461.2,class_a,main,gems-3500
