time,value,place,location,device
2024-04-19 00:02:00,148.5,class_a,main,gems-3500
2024-04-19 00:04:00,146.0,class_a,main,gems-3500
2024-04-19 00:06:00,151.0,class_a,main,gems-3500
2024-04-19 00:08:00,152.0,class_a,main,gems-3500
2024-04-19 00:10:00,149.5,class_a,main,gems-3500
2024-04-19 00:12:00,145.0,class_a,main,gems-3500
2024-04-19 00:14:00,149.5,class_a,main,gems-3500
2024-04-19 00:16:00,148.0,class_a,main,gems-3500
2024-04-19 00:18:00,147.0,class_a,main,gems-3500
2024-04-19 00:20:00,147.0,class_a,main,gems-3500
2024-04-19 00:22:00,152.0,class_a,main,gems-3500
2024-04-19 00:24:00,147.0,class_a,main,gems-3500
2024-04-19 00:26:00,149.5,class_a,main,gems-3500
2024-04-19 00:28:00,151.0,class_a,main,gems-3500
2024-04-19 00:30:00,149.5,class_a,main,gems-3500
2024-04-19 00:32:00,149.5,class_a,main,gems-3500
2024-04-19 00:34:00,147.0,class_a,main,gems-3500
2024-04-19 00:36:00,147.0,class_a,main,gems-3500
2024-04-19 00:38:00,151.0,class_a,main,gems-3500
2024-04-19 00:40:00,149.5,class_a,main,gems-3500
2024-04-19 00:42:00,148.0,class_a,main,gems-3500
2024-04-19 00:44:00,152.0,class_a,main,gems-3500
2024-04-19 00:46:00,150.5,class_a,main,gems-3500
2024-04-19 00:48:00,149.5,class_a,main,gems-3500
2024-04-19 00:50:00,149.5,class_a,main,gems-3500
2024-04-19 00:52:00,151.0,class_a,main,gems-3500
2024-04-19 00:54:00,152.0,class_a,main,gems-3500
2024-04-19 00:56:00,151.0,class_a,main,gems-3500
2024-04-19 00:58:00,152.0,class_a,main,gems-3500
2024-04-19 01:00:00,151.0,class_a,main,gems-3500
2024-04-19 01:02:00,152.0,class_a,main,gems-3500
2024-04-19 01:04:00,151.0,class_a,main,gems-3500
2024-04-19 01:06:00,149.5,class_a,main,gems-3500
2024-04-19 01:08:00,149.5,class_a,main,gems-3500
2024-04-19 01:10:00,151.0,class_a,main,gems-3500
2024-04-19 01:12:00,151.0,class_a,main,gems-3500
2024-04-19 01:14:00,149.5,class_a,main,gems-3500
2024-04-19 01:16:00,149.5,class_a,main,gems-3500
2024-04-19 01:18:00,195.0,class_a,main,gems-3500
2024-04-19 01:20:00,240.5,class_a,main,gems-3500
2024-04-19 01:22:00,244.0,class_a,main,gems-3500
2024-04-19 01:24:00,245.5,class_a,main,gems-3500
2024-04-19 01:26:00,202.5,class_a,main,gems-3500
2024-04-19 01:28:00,156.0,class_a,main,gems-3500
2024-04-19 01:30:00,155.5,class_a,main,gems-3500
2024-04-19 01:32:00,156.0,class_a,main,gems-3500
2024-04-19 01:34:00,156.0,class_a,main,gems-3500
2024-04-19 01:36:00,157.0,class_a,main,gems-3500
2024-04-19 01:38:00,158.0,class_a,main,gems-3500
2024-04-19 01:40:00,155.0,class_a,main,gems-3500
2024-04-19 01:42:00,155.5,class_a,main,gems-3500
2024-04-19 01:44:00,156.5,class_a,main,gems-3500
2024-04-19 01:46:00,157.0,class_a,main,gems-3500
2024-04-19 01:48:00,158.0,class_a,main,gems-3500
2024-04-19 01:50:00,154.5,class_a,main,gems-3500
2024-04-19 01:52:00,154.5,class_a,main,gems-3500
2024-04-19 01:54:00,155.5,class_a,main,gems-3500
2024-04-19 01:56:00,159.0,class_a,main,gems-3500
2024-04-19 01:58:00,155.5,class_a,main,gems-3500
2024-04-19 02:00:00,153.5,class_a,main,gems-3500
