time,value,place,location,device
2024-04-30 00:01:00,72.0,office,class_a_floor_heating_1,gems-3500
2024-04-30 00:02:00,71.0,office,class_a_floor_heating_1,gems-3500
2024-04-30 00:03:00,76.0,office,class_a_floor_heating_1,gems-3500
2024-04-30 00:04:00,71.0,office,class_a_floor_heating_1,gems-3500
2024-04-30 00:05:00,72.0,office,class_a_floor_heating_1,gems-3500
2024-04-30 00:06:00,74.0,office,class_a_floor_heating_1,gems-3500
2024-04-30 00:07:00,72.0,office,class_a_floor_heating_1,gems-3500
2024-04-30 00:08:00,69.0,office,class_a_floor_heating_1,gems-3500
2024-04-30 00:09:00,74.0,office,class_a_floor_heating_1,gems-3500
2024-04-30 00:10:00,72.0,office,class_a_floor_heating_1,gems-3500
2024-04-30 00:11:00,79.0,office,class_a_floor_heating_1,gems-3500
2024-04-30 00:12:00,71.0,office,class_a_floor_heating_1,gems-3500
2024-04-30 00:13:00,72.0,office,class_a_floor_heating_1,gems-3500
2024-04-30 00:14:00,76.0,office,class_a_floor_heating_1,gems-3500
2024-04-30 00:15:00,74.0,office,class_a_floor_heating_1,gems-3500
2024-04-30 00:16:00,71.0,office,class_a_floor_heating_1,gems-3500
2024-04-30 00:17:00,74.0,office,class_a_floor_heating_1,gems-3500
2024-04-30 00:18:00,72.0,office,class_a_floor_heating_1,gems-3500
2024-04-30 00:19:00,76.0,office,class_a_floor_heating_1,gems-3500
2024-04-30 00:20:00,74.0,office,class_a_floor_heating_1,gems-3500
2024-04-30 00:21:00,74.0,office,class_a_floor_heating_1,gems-3500
2024-04-30 00:22:00,74.0,office,class_a_floor_heating_1,gems-3500
2024-04-30 00:23:00,76.0,office,class_a_floor_heating_1,gems-3500
2024-04-30 00:24:00,74.0,office,class_a_floor_heating_1,gems-3500
2024-04-30 00:25:00,76.0,office,class_a_floor_heating_1,gems-3500
2024-04-30 00:26:00,74.0,office,class_a_floor_heating_1,gems-3500
2024-04-30 00:27:00,74.0,office,class_a_floor_heating_1,gems-3500
2024-04-30 00:28:00,64.0,office,class_a_floor_heating_1,gems-3500
2024-04-30 00:29:00,62.0,office,class_a_floor_heating_1,gems-3500
